,Unnamed: 0,Block,Lot,Building_Class,Tax_Class,Building_Count,DOF_Gross_Square_Footage,Address,BoroughName,BBL,ENERGY STAR Score,LetterScore,latitude,longitude,NTA
5932,7948,2951,41,D1,2,1,47133,1940 CLINTON AVENUE,BRONX,2029510041,49,D,40.877418,-73.88042,Norwood
5933,7949,3336,11,D1,2,1,105060,3280 ROCHAMBEAU AVENUE,BRONX,2033360011,58,C,40.877887,-73.880387,Norwood
5934,7950,3336,19,C1,0,1,34000,136 EAST 208 STREET,BRONX,2033360019,0,F,40.877716,-73.881298,Norwood
5935,7951,3336,59,D1,2,1,44000,3230 STEUBEN AVENUE,BRONX,2033360059,43,D,40.863892,-73.929503,Inwood
5936,7954,1895,39,D3,2,1,108401,410 RIVERSIDE DRIVE,MANHATTAN,1018950039,87,A,40.640317,-74.081437,St. George
5937,7955,2175,92,C1,2,1,38020,40 SHERMAN AVENUE,MANHATTAN,1021750092,63,C,40.864004,-73.928316,Inwood
5938,7956,2175,150,D1,2,1,67422,97 ARDEN STREET,MANHATTAN,1021750150,2,D,40.864315,-73.927896,Inwood
5939,7957,2175,170,D1,2,1,54732,98 THAYER STREET,MANHATTAN,1021750170,31,D,40.850227,-73.936946,Washington Heights
5940,7958,2176,123,D7,2,1,51144,720 WEST 181 STREET,MANHATTAN,1021760123,48,D,40.850285,-73.936547,Washington Heights
5941,7960,1895,52,D3,2,1,41884,607 WEST 113 STREET,MANHATTAN,1018950052,79,B,40.848737,-73.941022,Washington Heights
5942,7961,2177,42,C1,2,1,37895,9 CABRINI BOULEVARD,MANHATTAN,1021770042,46,D,40.807412,-73.966265,Morningside Heights
5943,7962,1896,1,D4,2,1,138633,420 RIVERSIDE DRIVE,MANHATTAN,1018960001,84,B,40.840706,-73.889484,Mount Hope
5944,7963,2953,48,D1,2,1,30084,1809 MARMION AVENUE,BRONX,2029530048,93,A,40.878776,-73.881105,Norwood
5945,7964,3337,15,D1,2,1,25950,3318 STEUBEN AVENUE,BRONX,2033370015,0,F,40.850973,-73.939453,Washington Heights
5946,7965,2177,116,D7,2,1,60090,90 PINEHURST AVENUE,MANHATTAN,1021770116,81,B,40.851168,-73.940139,Washington Heights
5947,7966,2177,118,D4,2,1,56814,854 WEST 181 STREET,MANHATTAN,1021770118,0,F,40.807389,-73.965829,Morningside Heights
5948,7968,1896,14,D4,2,1,64047,605 WEST 114 STREET,MANHATTAN,1018960014,83,B,40.851391,-73.939564,Washington Heights
5949,7970,1896,32,D3,2,1,30568,608 WEST 115 STREET,MANHATTAN,1018960032,87,A,40.873957,-73.878025,Norwood
5950,7972,2179,158,D4,2,1,52616,198 PINEHURST AVENUE,MANHATTAN,1021790158,44,D,40.855157,-73.939088,Washington Heights
5951,7973,2179,258,D4,2,1,29322,17 CHITTENDEN AVENUE,MANHATTAN,1021790258,38,D,40.807967,-73.966481,Morningside Heights
5952,7974,1896,43,D3,2,1,263040,425 RIVERSIDE DRIVE,MANHATTAN,1018960043,93,A,40.80838,-73.965441,Morningside Heights
5953,7975,1896,83,H8,4,1,62250,620 WEST 116 STREET,MANHATTAN,1018960083,85,A,40.85483,-73.938675,Washington Heights
5954,7976,2179,274,D4,2,1,58008,220 CABRINI BOULEVARD,MANHATTAN,1021790274,40,D,40.8558,-73.937448,Washington Heights
5955,7977,2179,415,D1,2,1,49782,265 CABRINI BOULEVARD,MANHATTAN,1021790415,62,C,40.808528,-73.965889,Morningside Heights
5956,7978,1896,87,D3,0,1,61819,435 RIVERSIDE DRIVE,MANHATTAN,1018960087,98,A,40.875086,-73.877996,Norwood
5957,7979,3342,51,C1,2,1,41360,315 EAST 206 STREET,BRONX,2033420051,100,A,40.875701,-73.877515,Norwood
5958,7980,3343,42,D1,2,1,75000,277 EAST 207 STREET,BRONX,2033430042,84,B,40.876205,-73.876931,Norwood
5959,7981,3343,60,D1,2,1,106351,3288 RESERVOIR OVAL EAST,BRONX,2033430060,79,B,40.851466,-73.937737,Washington Heights
5960,7982,2180,7,D1,2,1,51138,482 FT WASHINGTON AVENUE,MANHATTAN,1021800007,67,C,40.851945,-73.937708,Washington Heights
5961,7983,2180,13,C7,2,1,44295,500 FT WASHINGTON AVENUE,MANHATTAN,1021800013,44,D,40.854476,-73.936716,Washington Heights
5962,7984,2180,39,D4,2,1,92430,590 FT WASHINGTON AVENUE,MANHATTAN,1021800039,86,A,40.851438,-73.936808,Washington Heights
5963,7985,2180,82,D4,2,1,45222,20 MAGAW PLACE,MANHATTAN,1021800082,83,B,40.852071,-73.937144,Washington Heights
5964,7988,3343,245,D9,2,1,673920,206 EAST GUN HILL ROAD,BRONX,2033430245,49,D,40.879939,-73.878064,Norwood
5965,7989,3343,300,D3,2,1,115776,3411 WAYNE AVENUE,BRONX,2033430300,4,D,40.878801,-73.878154,Norwood
5966,7990,3343,359,D1,2,1,77700,3345 RESERVOIR OVAL WEST,BRONX,2033430359,59,C,40.851344,-73.936086,Washington Heights
5967,7991,2180,98,D1,2,1,40206,31 BENNETT AVENUE,MANHATTAN,1021800098,90,A,40.852585,-73.93472,Washington Heights
5968,7992,2180,122,C7,2,1,35270,4329 BROADWAY,MANHATTAN,1021800122,42,D,40.842688,-73.887149,Mount Hope
5969,7993,2960,53,D9,2,1,43302,853 ELSMERE PLACE,BRONX,2029600053,9,D,40.853315,-73.935358,Washington Heights
5970,7994,2180,169,D4,2,1,66990,100 BENNETT AVENUE,MANHATTAN,1021800169,48,D,40.804136,-73.950913,Central Harlem
5971,7995,1902,56,D1,2,1,31516,152 WEST 118 STREET,MANHATTAN,1019020056,68,C,40.807328,-73.94183,Central Harlem
5972,7996,1724,33,D4,2,1,39888,2042 5 AVENUE,MANHATTAN,1017240033,98,A,40.831062,-73.899822,Morrisania
5973,7997,2961,15,C6,2,1,26347,757 EAST 169 STREET,BRONX,2029610015,3,D,40.881525,-73.877133,Norwood
5974,7998,3344,52,I6,4,2,128088,3530 WAYNE AVENUE,BRONX,2033440052,24,D,40.853884,-73.936171,Washington Heights
5975,7999,2180,178,D1,2,1,55308,739 WEST 186 STREET,MANHATTAN,1021800178,100,A,40.856262,-73.935868,Washington Heights
5976,8000,2180,406,D1,2,1,68108,660 FT WASHINGTON AVENUE,MANHATTAN,1021800406,91,A,40.856894,-73.935127,Washington Heights
5977,8002,2180,497,D7,2,1,54596,195 BENNETT AVENUE,MANHATTAN,1021800497,59,C,40.880922,-73.876286,Norwood
5978,8003,3344,86,D4,2,1,53700,3520 TRYON AVENUE,BRONX,2033440086,55,C,40.880775,-73.875883,Norwood
5979,8004,3344,102,D4,2,2,160000,3535 KINGS COLLEGE PLACE,BRONX,2033440102,0,F,40.873413,-73.878078,Norwood
5980,8005,3345,11,D1,0,1,50000,3136 PERRY AVENUE,BRONX,2033450011,76,B,40.876007,-73.875967,Norwood
5981,8006,3347,10,D1,2,1,52800,3260 PERRY AVENUE,BRONX,2033470010,81,B,40.876974,-73.875246,Norwood
5982,8007,3347,29,D1,2,1,56685,3288 PERRY AVENUE,BRONX,2033470029,45,D,40.875199,-73.91224,Marble Hill
5983,8008,2215,339,C1,2,1,63715,1 JACOBUS PLACE,MANHATTAN,1022150339,2,D,40.875772,-73.912465,Marble Hill
5984,8009,2215,343,C1,2,1,60070,2 ADRIAN AVENUE,MANHATTAN,1022150343,44,D,40.833543,-73.894739,East Morrisania
5985,8010,2964,29,D1,2,1,77768,1402 BRISTOW STREET,BRONX,2029640029,42,D,40.873284,-73.87702,Norwood
5986,8011,3349,16,D1,2,1,26400,3152 HULL AVENUE,BRONX,2033490016,0,F,40.874827,-73.911054,Marble Hill
5987,8012,2215,465,D1,2,1,77820,1 MARBLE HILL AVENUE,MANHATTAN,1022150465,0,F,40.834516,-73.894039,East Morrisania
5988,8013,2965,51,D7,2,1,94061,1490 BOSTON ROAD,BRONX,2029650051,1,D,40.873845,-73.876304,Norwood
5989,8014,3350,1,C1,2,1,25660,335 EAST 205 STREET,BRONX,2033500001,72,B,40.874958,-73.87496,Norwood
5990,8015,3350,25,D1,2,1,28000,350 EAST 207 STREET,BRONX,2033500025,0,F,40.87579,-73.909216,Marble Hill
5991,8016,2215,555,C1,2,1,41910,58 MARBLE HILL AVENUE,MANHATTAN,1022150555,100,A,40.876497,-73.90801,Marble Hill
5992,8018,2218,25,D4,2,1,208415,250 NAGLE AVENUE,MANHATTAN,1022180025,39,D,40.863483,-73.92066,Inwood
5993,8019,2219,41,C7,2,1,60165,541 WEST 204 STREET,MANHATTAN,1022190041,2,D,40.864393,-73.921787,Inwood
5994,8020,2221,22,D7,2,1,88356,570 WEST 204 STREET,MANHATTAN,1022210022,78,B,40.871413,-73.876914,Norwood
5995,8021,3353,1,C7,2,1,29000,371 EAST 204 STREET,BRONX,2033530001,28,D,40.864367,-73.920934,Inwood
5996,8023,2967,6,D4,2,1,50000,1574 BOSTON ROAD,BRONX,2029670006,0,F,40.865867,-73.919354,Inwood
5997,8024,2223,5,C7,2,1,63445,241 SHERMAN AVENUE,MANHATTAN,1022230005,31,D,40.864932,-73.924295,Inwood
5998,8025,2224,25,C7,2,1,36025,616 ACADEMY STREET,MANHATTAN,1022240025,48,D,40.87375,-73.875394,Norwood
5999,8027,2225,44,C1,2,1,35000,611 ACADEMY STREET,MANHATTAN,1022250044,11,D,40.86758,-73.918773,Inwood
6000,8028,2228,7,C1,2,1,41230,170 VERMILYEA AVENUE,MANHATTAN,1022280007,34,D,40.867058,-73.918894,Inwood
6001,8029,2228,14,C1,2,1,36210,549 ISHAM STREET,MANHATTAN,1022280014,0,F,40.877995,-73.872513,Norwood
6002,8030,3355,104,D1,0,1,64000,3366 DECATUR AVENUE,BRONX,2033550104,63,C,40.867377,-73.918565,Inwood
6003,8031,2228,18,C1,2,1,31500,181 VERMILYEA AVENUE,MANHATTAN,1022280018,45,D,40.866665,-73.918109,Inwood
6004,8032,2228,42,D7,2,1,45072,272 SHERMAN AVENUE,MANHATTAN,1022280042,4,D,40.868539,-73.917066,Inwood
6005,8033,2230,11,C1,2,1,34665,514 WEST 213 STREET,MANHATTAN,1022300011,63,C,40.868074,-73.917115,Inwood
6006,8034,2230,27,C1,2,1,37940,509 WEST 212 STREET,MANHATTAN,1022300027,100,A,40.877873,-73.872027,Norwood
6007,8035,3355,121,D6,2,1,88155,3349 WEBSTER AVENUE,BRONX,2033550121,78,B,40.829775,-73.89631,Morrisania
6008,8037,1906,11,W1,0,1,129375,106 WEST 122 STREET,MANHATTAN,1019060011,88,A,40.879738,-73.874296,Norwood
6009,8038,3356,14,D1,2,1,44166,3525 PERRY AVENUE,BRONX,2033560014,33,D,40.866314,-73.922184,Inwood
6010,8039,2235,41,C7,2,1,38220,98 VERMILYEA AVENUE,MANHATTAN,1022350041,0,F,40.866515,-73.922605,Inwood
6011,8040,2235,47,D1,2,1,32742,639 WEST 204 STREET,MANHATTAN,1022350047,99,A,40.87942,-73.873579,Norwood
6012,8041,3356,104,D1,2,1,38250,3511 HULL AVENUE,BRONX,2033560104,20,D,40.87959,-73.872967,Norwood
6013,8042,3356,122,D1,2,1,53010,3524 HULL AVENUE,BRONX,2033560122,54,D,40.879732,-73.872265,Norwood
6014,8043,3356,146,D1,2,1,92988,3525 DECATUR AVENUE,BRONX,2033560146,35,D,40.867368,-73.919451,Inwood
6015,8044,2236,17,C1,2,1,37860,560 ISHAM STREET,MANHATTAN,1022360017,15,D,40.867087,-73.925305,Inwood
6016,8047,2238,11,D4,2,1,44644,25 COOPER STREET,MANHATTAN,1022380011,71,B,40.866823,-73.924093,Inwood
6017,8048,2238,23,D7,2,1,158247,4861 BROADWAY,MANHATTAN,1022380023,8,D,40.809805,-73.94267,Central Harlem
6018,8049,1726,61,D1,2,1,32342,46 WEST 129 STREET,MANHATTAN,1017260061,35,D,40.866779,-73.924244,Inwood
6019,8051,2239,31,D1,2,1,61302,10 COOPER STREET,MANHATTAN,1022390031,77,B,40.868437,-73.923753,Inwood
6020,8052,2240,1,C6,2,1,43195,109 SEAMAN AVENUE,MANHATTAN,1022400001,90,A,40.806765,-73.947665,Central Harlem
6021,8053,1907,45,D3,2,1,42408,118 WEST 123 STREET,MANHATTAN,1019070045,83,B,40.868599,-73.923313,Inwood
6022,8056,2242,26,D1,2,1,30896,100 COOPER STREET,MANHATTAN,1022420026,70,B,40.881299,-73.870287,Woodlawn
6023,8057,3360,7501,R0,2,1,190600,3560 WEBSTER AVENUE,BRONX,2033607501,23,D,40.867979,-73.920883,Inwood
6024,8058,2242,61,K2,4,1,30189,4951 BROADWAY,MANHATTAN,1022420061,79,B,40.870385,-73.916923,Inwood
6025,8059,2243,210,D4,2,1,87400,55 PARK TERRACE EAST,MANHATTAN,1022430210,90,A,40.870528,-73.916608,Inwood
6026,8060,2243,220,D4,2,1,87400,65 PARK TERRACE EAST,MANHATTAN,1022430220,89,A,40.87173,-73.915689,Inwood
6027,8061,2243,283,D7,2,1,68934,520 WEST 218 STREET,MANHATTAN,1022430283,45,D,40.871793,-73.915828,Inwood
6028,8062,2243,289,D4,2,1,66110,532 WEST 218 STREET,MANHATTAN,1022430289,82,B,40.871691,-73.91784,Inwood
6029,8063,2243,366,D4,2,1,63804,251 SEAMAN AVENUE,MANHATTAN,1022430366,86,A,40.871984,-73.917461,Inwood
6030,8065,2246,55,F5,4,1,29450,246 DYCKMAN STREET,MANHATTAN,1022460055,100,A,40.866401,-73.930148,Inwood
6031,8066,2246,125,D7,2,1,80736,1795 RIVERSIDE DRIVE,MANHATTAN,1022460125,35,D,40.866683,-73.93049,Inwood
6032,8067,2246,130,D4,2,1,66456,1793 RIVERSIDE DRIVE,MANHATTAN,1022460130,98,A,40.867406,-73.926609,Inwood
6033,8069,2247,35,C1,0,1,58585,30 SEAMAN AVENUE,MANHATTAN,1022470035,63,C,40.866858,-73.92759,Inwood
6034,8070,2247,41,D1,2,1,50754,20 SEAMAN AVENUE,MANHATTAN,1022470041,69,C,40.868005,-73.926625,Inwood
6035,8071,2248,1,D4,2,1,82272,91 PAYSON AVENUE,MANHATTAN,1022480001,79,B,40.868013,-73.925981,Inwood
6036,8074,2250,14,D4,2,1,38505,586 WEST 215 STREET,MANHATTAN,1022500014,39,D,40.807005,-73.947431,Central Harlem
6037,8075,1908,7504,R0,2,1,35232,117 WEST 123 STREET,MANHATTAN,1019087504,11,D,40.871748,-73.919242,Inwood
6038,8077,2250,23,C1,2,1,35620,230 SEAMAN AVENUE,MANHATTAN,1022500023,35,D,40.808337,-73.947242,Central Harlem
6039,8078,1909,12,O5,4,1,121000,132 WEST 125 STREET,MANHATTAN,1019090012,68,C,40.831826,-73.89224,East Morrisania
6040,8079,2976,7501,R0,2,1,174820,1334 LOUIS NINE BOULEVARD,BRONX,2029767501,47,D,40.834067,-73.890111,East Morrisania
6041,8080,2977,103,P5,4,1,40000,910 EAST 172 STREET,BRONX,2029770103,64,C,40.808012,-73.94645,Central Harlem
6042,8081,1909,7501,R0,2,1,90414,114 WEST 125 STREET,MANHATTAN,1019097501,95,A,40.806295,-73.920886,Mott Haven
6043,8083,1911,61,D6,2,1,66623,2139 ADAM C. POWELL BOULEVARD,MANHATTAN,1019110061,63,C,40.805829,-73.919894,Mott Haven
6044,8084,2263,19,D1,2,4,1306230,180 BROOK AVENUE,BRONX,2022630019,0,F,40.807385,-73.919545,Mott Haven
6045,8087,3379,1,D4,2,1,47679,201 EAST 238 STREET,BRONX,2033790001,0,F,40.836897,-73.887643,East Morrisania
6046,8089,1913,61,D7,2,1,35292,2167 ADAM C POWELL BOULEVARD,MANHATTAN,1019130061,1,D,40.809086,-73.917428,Mott Haven
6047,8090,2267,15,W1,0,1,96750,510 EAST 141 STREET,BRONX,2022670015,81,B,40.835587,-73.887838,East Morrisania
6048,8091,2983,42,P3,4,1,36900,1665 HOE AVENUE,BRONX,2029830042,0,F,40.838109,-73.887087,East Morrisania
6049,8092,2984,7501,R0,2,1,78526,1778 SOUTHERN BOULEVARD,BRONX,2029847501,25,D,40.810146,-73.915784,Mott Haven
6050,8093,2269,21,P5,0,2,88000,545 EAST 142 STREET,BRONX,2022690021,28,D,40.813533,-73.939947,Central Harlem
6051,8094,1730,64,D3,2,1,272670,40 WEST 135 STREET,MANHATTAN,1017300064,75,B,40.900309,-73.868497,Woodlawn
6052,8095,3380,56,C1,2,1,52652,273 EAST 239 STREET,BRONX,2033800056,70,B,40.812675,-73.940976,Central Harlem
6053,8096,1730,75,D3,2,1,273497,470 LENOX AVENUE,MANHATTAN,1017300075,63,C,40.896925,-73.86476,Woodlawn
6054,8097,3382,50,D1,2,1,50886,360 EAST 234 STREET,BRONX,2033820050,66,C,40.833263,-73.888917,East Morrisania
6055,8098,2988,16,D7,2,1,89410,1500 HOE AVENUE,BRONX,2029880016,76,B,40.897072,-73.866907,Woodlawn
6056,8099,3383,1,D4,2,1,93645,4260 KATONAH AVENUE,BRONX,2033830001,9,D,40.835864,-73.887269,East Morrisania
6057,8100,2990,6,W1,0,1,10150,1680 HOE AVENUE,BRONX,2029900006,83,B,40.836912,-73.886766,East Morrisania
6058,8102,2990,27,D9,2,1,43250,1715 VYSE AVENUE,BRONX,2029900027,81,B,40.815436,-73.938319,Central Harlem
6059,8103,1735,7501,R0,2,1,48614,48 WEST 138 STREET,MANHATTAN,1017357501,77,B,40.837032,-73.886325,East Morrisania
6060,8104,2991,30,D3,2,1,70666,945 EAST 174 STREET,BRONX,2029910030,77,B,40.8989,-73.864882,Woodlawn
6061,8105,3385,60,D1,2,1,76650,4300 MARTHA AVENUE,BRONX,2033850060,85,A,40.805177,-73.923133,Port Morris
6062,8106,2278,64,O5,4,1,30000,105 BRUCKNER BOULEVARD,BRONX,2022780064,84,B,40.80637,-73.92136,Mott Haven
6063,8107,2280,40,W1,0,1,48000,165 BROWN PLACE,BRONX,2022800040,85,A,40.807762,-73.92206,Mott Haven
6064,8109,1747,1,W1,0,1,97500,1839 MADISON AVENUE,MANHATTAN,1017470001,80,B,40.808757,-73.921619,Mott Haven
6065,8110,2283,88,W9,4,1,51614,431 EAST 138 STREET,BRONX,2022830088,0,F,40.803402,-73.942074,East Harlem
6066,8111,1747,35,I1,0,1,276285,1879 MADISON AVENUE,MANHATTAN,1017470035,80,B,40.803808,-73.941801,East Harlem
6067,8112,1748,1,D4,2,1,168963,51 EAST 122 STREET,MANHATTAN,1017480001,42,D,40.83596,-73.886149,East Morrisania
6068,8113,2997,13,D9,2,1,42018,1690 VYSE AVENUE,BRONX,2029970013,79,B,40.838611,-73.884563,East Morrisania
6069,8114,2998,29,C1,2,1,44525,1838 VYSE AVENUE,BRONX,2029980029,100,A,40.898692,-73.86261,Woodlawn
6070,8115,3397,23,D7,2,1,40854,530 EAST 236 STREET,BRONX,2033970023,92,A,40.900823,-73.862776,Woodlawn
6071,8116,3398,44,D4,2,1,109206,4380 VIREO AVENUE,BRONX,2033980044,86,A,40.806143,-73.940972,East Harlem
6072,8117,1750,7,W9,4,1,92969,35 EAST 125 STREET,MANHATTAN,1017500007,77,B,40.805337,-73.939298,East Harlem
6073,8119,2287,26,D7,2,1,119561,455 EAST 142ND STREET,BRONX,2022870026,0,F,40.836234,-73.885116,East Morrisania
6074,8120,3002,23,D7,2,1,35911,1702 BRYANT AVENUE,BRONX,2030020023,71,B,40.829215,-73.887215,East Morrisania
6075,8121,3006,67,D7,2,1,88511,1011 FREEMAN STREET,BRONX,2030060067,53,D,40.829676,-73.886773,East Morrisania
6076,8124,3016,7502,,0,0,0,1926 LONGFELLOW AVENUE,BRONX,2030160038,100,A,40.839623,-73.880498,West Farms
6077,8125,3016,7502,R0,2,2,290712,1939 WEST FARMS ROAD,BRONX,2030160050,100,A,40.858619,-73.896127,Fordham
6078,8126,3022,1,D7,2,1,75000,2364 TIEBOUT AVENUE,BRONX,2030220001,8,D,40.859027,-73.895238,Fordham
6079,8127,3022,31,D1,2,1,61572,2405 MARION AVENUE,BRONX,2030220031,58,C,40.804465,-73.953635,Central Harlem
6080,8129,1922,61,D9,0,1,30020,2162 8 AVENUE,MANHATTAN,1019220061,14,D,40.861712,-73.892012,Fordham
6081,8130,3026,20,K2,4,1,44675,386 EAST FORDHAM ROAD,BRONX,2030260020,1,D,40.814168,-73.915793,Mott Haven
6082,8132,1923,1,D6,2,1,224000,2170 8 AVENUE,MANHATTAN,1019230001,85,A,40.814655,-73.915556,Mott Haven
6083,8134,1923,49,W2,4,1,49619,147 ST NICHOLAS AVENUE,MANHATTAN,1019230049,94,A,40.804734,-73.953752,Central Harlem
6084,8135,1923,7501,R0,2,1,87400,257 WEST 117 STREET,MANHATTAN,1019237501,50,D,40.806182,-73.926424,Port Morris
6085,8136,2295,67,D1,2,1,68554,70 BRUCKNER BOULEVARD,BRONX,2022950067,28,D,40.805942,-73.952621,Central Harlem
6086,8137,1925,13,D4,2,1,33230,180 ST NICHOLAS AVENUE,MANHATTAN,1019250013,91,A,40.805462,-73.951228,Central Harlem
6087,8138,1925,29,D7,2,1,46692,1980 ADAM C POWELL BOULEVARD,MANHATTAN,1019250029,29,D,40.813072,-73.921722,Mott Haven
6088,8140,2311,1,D3,2,6,1478410,188 LINCOLN AVENUE,BRONX,2023110001,0,F,40.811569,-73.924974,Mott Haven
6089,8142,2319,112,E1,4,1,38850,2403 3 AVENUE,BRONX,2023190112,90,A,40.812687,-73.925557,Mott Haven
6090,8144,2328,17,K3,0,2,33282,563 MELROSE AVENUE,BRONX,2023280017,1,D,40.816001,-73.920054,Mott Haven
6091,8146,1927,33,D1,2,1,68456,2030 ADAM C POWELL BOULEVARD,MANHATTAN,1019270033,6,D,40.809673,-73.9504,Central Harlem
6092,8149,1939,11,W1,0,1,131307,221 WEST 133 STREET,MANHATTAN,1019390011,95,A,40.86072,-73.889994,Belmont
6093,8151,3036,4,F5,4,1,35250,4324 PARK AVENUE,BRONX,2030360004,0,F,40.855041,-73.893867,Belmont
6094,8153,3040,3,D1,2,1,80658,4648 PARK AVENUE,BRONX,2030400003,11,D,40.848599,-73.896462,Mount Hope
6095,8154,3044,35,D1,2,1,49500,1975 BATHGATE AVENUE,BRONX,2030440035,35,D,40.848204,-73.896699,Mount Hope
6096,8155,3044,40,D4,2,1,55137,495 EAST 178 STREET,BRONX,2030440040,5,D,40.815573,-73.924923,Mott Haven
6097,8157,2344,17,E9,4,1,31760,288 WALTON AVENUE,BRONX,2023440017,30,D,40.81714,-73.945695,Central Harlem
6098,8158,1942,7501,R0,2,1,35082,273 WEST 136 STREET,MANHATTAN,1019427501,0,F,40.806038,-73.956625,Central Harlem
6099,8159,1944,10,D4,2,1,33953,353 WEST 117 STREET,MANHATTAN,1019440010,71,B,40.806652,-73.956375,Central Harlem
6100,8160,1945,9,D1,2,1,26495,353 WEST 118 STREET,MANHATTAN,1019450009,10,D,40.852214,-73.892876,Belmont
6101,8162,2344,96,W1,0,1,99950,335 WALTON AVENUE,BRONX,2023440096,67,C,40.807347,-73.956713,Central Harlem
6102,8163,1945,61,D1,2,1,57148,50 MORNINGSIDE AVENUE,MANHATTAN,1019450061,23,D,40.806588,-73.955502,Central Harlem
6103,8164,1945,7503,R0,2,1,110520,444 MANHATTAN AVENUE,MANHATTAN,1019457503,79,B,40.807185,-73.955023,Central Harlem
6104,8165,1946,7502,R0,2,1,133198,454 MANHATTAN AVENUE,MANHATTAN,1019467502,77,B,40.820959,-73.927221,Concourse
6105,8166,2348,53,D7,2,1,115500,175 EAST 151 STREET,BRONX,2023480053,26,D,40.809622,-73.939157,East Harlem
6106,8167,1755,1,W1,0,1,70800,2121 5 AVENUE,MANHATTAN,1017550001,34,D,40.808647,-73.93743,East Harlem
6107,8168,1755,7501,R0,2,1,44345,69 EAST 130 STREET,MANHATTAN,1017557501,91,A,40.81859,-73.929711,Mott Haven
6108,8172,3058,1,C7,2,1,28180,2438 WASHINGTON AVENUE,BRONX,2030580001,9,D,40.82318,-73.92764,Concourse
6109,8173,2354,74,E1,4,1,52000,110 EAST 153 STREET,BRONX,2023540074,81,B,40.809836,-73.954876,Central Harlem
6110,8174,1949,61,D1,2,1,65800,98 MORNINGSIDE AVENUE,MANHATTAN,1019490061,41,D,40.80959,-73.952134,Central Harlem
6111,8176,3059,41,D1,2,1,45000,2503 LORILLARD PLACE,BRONX,2030590041,70,B,40.81832,-73.911183,Longwood
6112,8177,2359,240,W1,0,3,75577,701 ST ANNS AVENUE,BRONX,2023590240,52,D,40.81089,-73.953292,Hamilton Heights
6113,8178,1951,4,O3,4,1,124576,374 WEST 125 STREET,MANHATTAN,1019510004,51,D,40.818924,-73.912474,Longwood
6114,8179,2359,7501,R0,2,1,246902,700 BROOK AVENUE,BRONX,2023597501,96,A,40.84845,-73.895051,Mount Hope
6115,8180,3061,5,D1,2,1,92291,4278 3 AVENUE,BRONX,2030610005,64,C,40.848603,-73.894374,Mount Hope
6116,8181,3061,22,D1,2,1,44066,2027 MONTEREY AVENUE,BRONX,2030610022,61,C,40.82224,-73.91048,Longwood
6117,8183,3062,21,D1,2,1,208560,559 EAST 180 STREET,BRONX,2030620021,0,F,40.817246,-73.915725,Longwood
6118,8185,2362,44,K3,4,1,100126,2952 3 AVENUE,BRONX,2023620044,65,C,40.819396,-73.913469,Longwood
6119,8186,2363,24,K4,4,1,151229,3006 3 AVENUE,BRONX,2023630024,2,D,40.855962,-73.887393,Belmont
6120,8187,3066,7501,R0,2,1,35390,2415 ARTHUR AVENUE,BRONX,2030667501,37,D,40.813022,-73.952243,Hamilton Heights
6121,8188,1954,11,C4,0,1,46965,400 WEST 128 STREET,MANHATTAN,1019540011,100,A,40.84752,-73.892871,Mount Hope
6122,8189,3068,33,D7,2,1,36700,2001 ARTHUR AVENUE,BRONX,2030680033,0,F,40.802853,-73.940342,East Harlem
6123,8190,1770,72,O5,4,1,28539,1751 PARK AVENUE,MANHATTAN,1017700072,1,D,40.700424,-73.909264,Ridgewood
6124,8192,3069,1,W1,0,2,100600,2041 ARTHUR AVENUE,BRONX,2030690001,44,D,40.823149,-73.909948,Morrisania
6125,8193,2366,7501,R0,2,1,105857,505 EAST 161 STREET,BRONX,2023667501,70,B,40.849432,-73.890606,Belmont
6126,8194,3070,30,D3,2,1,56340,2111 HUGHES AVENUE,BRONX,2030700030,52,D,40.803165,-73.939023,East Harlem
6127,8196,2369,12,D6,2,1,105623,1016 WASHINGTON AVENUE,BRONX,2023690012,86,A,40.813896,-73.949465,Central Harlem
6128,8198,1958,15,C7,0,3,38343,2445 8 AVENUE,MANHATTAN,1019580015,0,F,40.803405,-73.93882,East Harlem
6129,8200,3071,25,C7,2,1,26400,598 EAST 183 STREET,BRONX,2030710025,3,D,40.826462,-73.907991,Morrisania
6130,8201,2369,7502,R0,2,1,157733,500 EAST 165 STREET,BRONX,2023697502,56,C,40.827205,-73.907664,Morrisania
6131,8203,1773,7,I6,4,1,127000,118 EAST 125 STREET,MANHATTAN,1017730007,54,D,40.816549,-73.947162,Central Harlem
6132,8204,1959,7501,R0,2,1,301565,300 WEST 135 STREET,MANHATTAN,1019597501,60,C,40.829665,-73.907512,Morrisania
6133,8205,2371,23,C7,2,1,34025,482 EAST 167 STREET,BRONX,2023710023,9,D,40.831861,-73.906417,Morrisania
6134,8207,1779,60,E9,4,1,27800,120 EAST 131 STREET,MANHATTAN,1017790060,62,C,40.808215,-73.959823,Morningside Heights
6135,8209,1962,44,D9,2,1,56423,421 WEST 119 STREET,MANHATTAN,1019620044,85,A,40.808389,-73.957959,Morningside Heights
6136,8210,1962,56,D9,2,1,110280,90 MORNINGSIDE DRIVE,MANHATTAN,1019620056,76,B,40.808976,-73.959255,Morningside Heights
6137,8212,1963,1,D6,2,1,90827,1221 AMSTERDAM AVENUE,MANHATTAN,1019630001,54,D,40.809707,-73.958695,Morningside Heights
